,hor_1_3,hor_1_5,hor_1_6,hsat2_1_3,hsat3_1_1,bsat_1_1,hsat3_1_3,hsat2_1_6,hsat2_2_5,hor_2_2,mon_3_1,dhor_3_2,hor_3_1,hor_3_2,hsat1_3_1,hsat1_3_2,hsat3_3_1,censat_3_4,hor_3_4,hsat3_4_2,hor_4_1,hsat1_4_2,hor_4_2,hsat1_4_3,hor_4_3,hor_4_4,mon_5_1,hor_5_2,hor_5_5,hsat3_5_1,hor_5_6,hor_5_8,mon_5_5,hor_6_1,dhor_6_1,mon_7_3,hsat3_7_6,mon_7_4,hor_7_1,mon_7_6,hor_7_2,mon_7_7,mon_8_1,hor_8_2,hor_9_1,hsat3_9_2,bsat_9_5,hsat3_9_3,hsat3_10_1,hsat3_10_2,mon_10_1,hor_10_1,hor_10_2,hor_10_3,mon_10_2,hsat3_10_3,hsat3_10_4,hsat2_10_3,mon_11_1,mon_11_3,hor_11_2,mon_11_4,gsat_12_2,mon_12_2,hor_12_2,dhor_12_8,mon_12_6,hsat1_13_1,hsat3_13_2,bsat_13_4,hsat3_13_6,censat_13_13,hsat3_13_7,mon_13_2,hsat3_13_12,censat_13_21,hsat1_13_6,hor_13_3,censat_14_1,censat_14_3,bsat_14_1,hsat3_14_2,hsat3_14_3,bsat_14_5,hsat3_14_7,bsat_14_8,hsat3_14_9,bsat_14_9,hsat3_14_10,mon_14_9,hsat3_14_20,mon_14_11,hsat3_14_21,mon_14_13,hor_14_3,censat_14_47,bsat_15_1,hsat3_15_2,hsat1_15_1,hsat3_15_3,censat_15_7,bsat_15_5,hsat1_15_3,hsat3_15_7,mon_15_1,mon_15_7,hsat3_15_12,hor_15_1,mon_15_11,hor_15_2,hor_15_3,mon_16_1,mon_16_2,hor_16_2,mon_16_6,hsat2_16_15,hsat3_17_1,hsat3_17_2,hsat3_17_4,hor_17_1,hor_17_2,hsat3_17_5,hor_18_1,hor_18_3,hor_18_5,mon_19_2,hor_19_2,hor_19_4,hor_19_8,mon_19_5,hor_20_1,hor_20_2,hor_20_3,mon_20_4,mon_20_5,hor_20_4,mon_20_9,mon_20_15,hsat3_20_3,censat_21_1,bsat_21_1,hsat3_21_2,hsat1_21_1,hsat3_21_3,hsat3_21_4,bsat_21_7,hsat3_21_5,hsat3_21_6,hsat3_21_8,mon_21_2,hsat3_21_14,hsat3_21_17,hsat1_21_4,hor_21_3,censat_22_1,bsat_22_1,hsat3_22_2,hsat1_22_1,hsat3_22_3,censat_22_7,bsat_22_6,hsat1_22_2,hsat3_22_8,hsat3_22_9,bsat_22_8,hsat3_22_10,hsat3_22_11,hor_22_2,bsat_22_12,hor_22_6,hsat3_22_15,hsat3_22_17,hsat3_22_19,mon_22_7,hsat3_22_20,mon_22_9,hor_22_9,censat_22_49,mon_X_5,hor_X_1,mon_X_6,bsat,censat,ct,dhor,gsat,hor,hsat1,hsat2,hsat3,mon,centromere,unique,total
hsat3_21_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,26,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,64487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53689,0,0,10798,64487
hsat1_21_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42,0,0,0,0,0,54,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,12745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,73859,0,0,0,0,42,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15467,0,0,0,0,58392,73859
hor_21_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,325,0,5148,0,0,0,0,0,20881,26427
censat_22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13199,0,0,0,0,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4891,715,0,0,0,0,0,0,0,0,7347,13199
bsat_22_1,0,0,0,0,0,3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2203,0,0,0,0,0,0,0,0,0,0,123738,0,0,2109,0,2195,0,3340,0,0,0,0,0,0,0,0,153779,0,0,0,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159572,0,0,0,0,3035,0,0,0,0,0,0,0,0,0,691279,0,0,0,0,2335,0,0,0,13189,0,0,0,2855,0,0,0,0,0,0,0,0,0,0,0,0,266754,0,0,0,0,0,0,0,12,0,0,423381,691279
hsat3_22_2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,84,0,531,0,0,0,0,0,0,0,56,43,0,0,0,0,0,0,0,0,0,0,0,19,0,137,0,0,0,8,0,0,0,0,0,0,3416,0,0,157,0,4,0,3,0,36,0,0,0,0,0,0,3671,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,60,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,3346,0,4,1,0,6,104,184,0,0,0,0,0,0,0,134258,0,4,0,0,0,97,0,0,1,0,0,0,0,0,23,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37126,0,0,97132,134258
hsat1_22_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10583,39701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34294,0,0,0,0,0,0,0,0,0,42,0,0,0,0,241490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136390,0,0,0,0,105100,241490
hsat3_22_3,0,0,0,0,31,0,82,0,0,0,0,0,0,0,0,0,59731,0,0,12782,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,9,0,109,0,0,0,0,0,0,0,18,94,0,0,0,0,0,0,0,0,0,0,0,48492,0,7,0,12096,0,0,0,0,0,0,0,0,0,39925,0,27,0,5,0,25,0,0,0,1,0,0,0,0,0,0,85563,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,48387,165,0,15,5,6,0,0,0,0,0,0,0,4,0,96342,0,0,0,21,7136,0,34,3,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89513,0,0,6784,96342
censat_22_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516,0,0,0,0,19450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7084,1079,0,0,0,0,0,0,0,0,11033,19450
bsat_22_6,0,0,0,0,0,4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5237,0,0,0,0,0,0,0,0,0,0,1959,0,0,5184,0,3492,0,4102,0,0,0,0,0,0,0,0,2156,0,0,0,0,5212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,0,0,3661,0,0,0,0,0,0,0,0,0,2335,0,0,0,0,214547,0,0,0,1612,0,0,0,2968,0,0,0,0,0,0,0,0,0,0,0,0,11509,0,462,0,0,0,0,0,0,0,0,199830,214547
hsat1_22_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,68641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,620,0,0,0,0,67997,68641
hsat3_22_8,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,199,0,532,0,0,0,0,0,0,0,121,25,0,0,0,0,0,0,0,0,0,0,0,57,0,1163,0,0,0,1,0,0,0,0,0,0,50,3,0,1396,0,17,0,18,0,7,0,0,0,0,0,0,53,0,12,0,0,0,24,0,0,5,0,0,0,0,0,0,0,0,0,31,69,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,32,0,23,3,0,7,1147,161,0,26,0,0,0,0,0,97,0,21,0,0,0,202376,11,0,13,0,0,0,0,0,120,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3953,0,0,198417,202376
hsat3_22_9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7794,0,0,11370,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,107,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,8829,0,26,0,9799,0,0,0,0,0,0,0,0,0,4345,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,2,0,8934,0,0,38,22,29,0,0,0,0,0,0,0,0,0,7136,0,0,0,11,97510,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20894,0,0,76616,97510
bsat_22_8,0,0,0,0,0,2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,0,0,0,8412,0,0,1260,0,1561,0,2075,0,0,0,0,0,0,0,0,11629,0,0,0,0,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11795,0,0,0,0,2128,0,0,0,0,0,0,0,0,0,13189,0,0,0,0,1612,0,0,0,102290,0,0,0,1844,0,0,0,0,0,0,0,0,0,0,0,0,17711,0,0,0,0,0,0,0,0,0,0,83873,102290
hsat3_22_10,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,76,0,0,37,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,50,0,88,0,0,0,0,0,0,0,15,36,0,0,0,0,0,0,0,0,0,0,0,47,0,34,0,75,0,0,0,0,0,0,0,0,4,50,0,37,0,13,0,72,0,0,0,6,0,0,0,0,10,0,34,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,17,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,3,0,46,166,0,9,21,23,0,0,0,0,0,0,0,1,0,34,0,0,0,13,0,0,287357,0,0,0,0,0,16,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,0,0,286706,287357
hsat3_22_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,20,0,0,0,217,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,9,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,134452,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2904,0,0,131539,134452
hor_22_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5644,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4332,0,0,0,0,0,1242,5644
bsat_22_12,0,0,0,0,0,12621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450,0,0,0,0,0,0,0,0,0,0,2383,0,0,2363,0,35868,0,4128,0,0,0,0,0,0,0,0,2578,0,0,0,0,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2858,0,0,0,0,3786,0,0,0,0,0,0,0,0,0,2855,0,0,0,0,2968,0,0,0,1844,0,0,0,309778,0,0,0,0,0,0,0,0,0,0,0,0,48126,0,0,0,0,0,0,0,0,0,0,260535,309778
hor_22_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,50955,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2987,0,0,0,106,0,47772,50955
hsat3_22_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101560,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51558,0,0,50002,101560
hsat3_22_17,0,0,0,0,539,0,13,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,137,0,299,0,0,0,0,0,0,0,460,424,0,0,0,0,0,0,0,0,0,0,0,4,0,121,0,2,0,2,0,0,0,0,0,0,26,0,0,85,0,33,0,4,0,0,0,17,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,72,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,9,0,23,6,0,18,51,36,0,2,0,0,0,0,0,23,0,6,0,0,0,120,5,0,16,0,0,0,0,0,65789,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15638,0,0,50145,65789
hsat3_22_19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,0,62,0,76,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,53301,0,0,0,0,0,0,7,0,10,0,0,0,271,0,0,31,0,0,0,0,0,0,0,0,0,0,0,48,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,0,11,5,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0,107431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54186,0,0,53238,107431
mon_22_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,51,0,7,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,24,0,0,0,0,0,0,16818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17258,0,101951,0,721,0,0,0,0,0,0,0,0,0,0,17836,82,0,46,1739,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,196,77,0,341,2438,0,0,0,0,0,0,0,0,0,0,0,16837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148310,0,818,0,0,22,0,40,0,0,0,0,0,414,0,0,0,107651,0,40226,148310
hsat3_22_20,0,0,0,0,22,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,47,0,145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53687,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,4,0,10,6,0,0,0,8,0,4,1520,0,0,0,0,9,0,7,0,0,0,20,10,0,41,6,0,0,0,0,7,0,0,99607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56720,0,0,42886,99607
mon_22_9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,46,0,14,0,14,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,31,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,711,0,71430,0,0,0,0,0,0,0,0,0,0,854,75,0,0,819,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,30,0,0,0,102,133,0,116,387,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,818,0,103576,0,0,29,0,41,0,0,0,1,0,127,0,0,0,76610,0,26812,103576
hor_22_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262839,0,0,0,0,0,0,0,271,0,28818,0,0,0,0,0,233750,262839
censat_22_49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116692,0,0,0,0,85559,0,0,0,0,0,0,0,0,0,31130,116692
mon_X_5,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,8,0,0,28,0,0,0,3,0,1,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,3,0,0,18,0,0,0,0,23,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,19,0,28,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,29,0,0,204163,85,43,0,0,0,9,0,85,0,0,0,155,0,203882,204163
hor_X_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,286505,27,0,0,0,45,0,46,0,0,0,82,1,286285,286505
mon_X_6,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,25,0,23,0,30,63,0,44,0,55,0,42,23,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,67,45,0,15,0,0,0,13,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,41,0,0,0,0,0,0,0,0,0,0,5,35,0,0,6,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,5,0,0,0,25,0,0,0,36,49,6,30,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,41,0,0,43,27,267491,0,0,0,80,0,63,0,0,0,444,11,266868,267491
